title,description,author,date,link
Lisa Ling’s New HBO Max Show Reimagines What A Food Docuseries Can Do,"On “Take Out with Lisa Ling,” food is a vehicle for unlocking Asian American stories that have gone untold or been erased.",Marina Fang,02/11/22,https://www.huffpost.com/entry/lisa-ling-take-out-hbo-max-asian-american-food_n_6205718ee4b04af87f3ab0f6
New York's Farms Have Turned To Former Refugees To Help Keep Up With The Yogurt Boom,The milk goes into everything from Icelandic skyr to kosher Greek yogurt.,Science of Us,01/29/16,https://www.huffpost.com/entry/new-yorks-farms-have-turn_b_9106542
Ukraine Minister Denies Trump Pressured Zelenskiy During Call: Report,Ukraine's foreign minister said Ukraine was an independent state and would not take sides in U.S. politics even if “in theory” the country was in a position to do so.,Reuters,09/22/19,https://www.huffpost.com/entry/zelenskiy-trump-biden-whistleblower_n_5d86d32fe4b070d468cdc145
Daughter Opens Up About The Music That Likely Brings You To Tears,"""I’ve just been trying to process events in my life that I can’t talk to anyone about.""",Kira Brekke,11/07/16,https://www.huffpost.com/entry/daughters-music-is-as-therapeutic-for-you-as-it-is-for-lead-singer-elena-tonra_n_5819f9eae4b0a76e174c2a11
13 Top Scientists' Favorite Books And Movies,Everything from comic books to classic films inspired these bright minds.,,09/06/15,https://www.huffpost.com/entry/top-scientists-tel-you-thier-favorite-boks-and-movies_n_55e9b22de4b093be51bb3ff8
Dangerous Delta COVID-19 Variant Infecting Vaccinated Adults In Israel,"The World Health Organization is recommending that everyone, even the fully vaccinated, continue to wear masks because of the highly transmissible variant.",Mary Papenfuss,06/26/21,https://www.huffpost.com/entry/covid-19-delta-infecting-vaccinated-in-israel_n_60d6661ce4b066ff5aba8faa
An Open-Minded Approach To Scientific Research,"If creativity truly is the key to innovation, scientists must look to the arts for their answers.",Dalton Price,03/01/17,https://www.huffpost.com/entry/an-open-minded-approach-to-scientific-research_b_58b62f33e4b02f3f81e44e09
The Real Politicians of America: A New Reality Show,"Campaigning began in earnest this week for New York's primary, just as season eight of ""The Real Housewives of New York"" debuted as well. The episodes are sure to be full of brawling, fighting, back-stabbing, name calling, Twitter wars, gossip mongering, and ""I'm better than the others."" Do these plots sound familiar?",Stephen Greenwald,04/09/16,https://www.huffpost.com/entry/the-real-politicians-of-a_b_9649954
The Surprising Reason You're Not Losing Weight,You don't need to spend more time at the gym..,Kate Bratskeir,02/26/16,https://www.huffpost.com/entry/weight-loss-tip-see-results-by-sleeping_n_56ccdaa4e4b041136f18adfa
Interview: Stephan James on Playing Jesse Owens in 'Race',"Stephan James, who played Representative John Lewis in <em>Selma</em>, plays another 20th-century icon in <em>Race</em>, the story of Jesse Owens at the 1936 Berlin Olympics.",Nell Minow,02/09/16,https://www.huffpost.com/entry/interview-stephan-james-o_b_9181008
'Planet Earth' With Aziz Ansari Subtitles Is Way Too Real For Us,"""Dude, where are you? Biggie and Tupac faked their deaths.""",Jenna Amatulli,08/04/16,https://www.huffpost.com/entry/netflix-animals-gone-wild_n_57a350eee4b0104052a17544
Everything At Asos Is 25% Off Right Now. Here's What We're Buying.,There are a ton of dresses perfect for your Memorial Day weekend plans.,Danielle Gonzalez,05/21/19,https://www.huffpost.com/entry/asos-memorial-day-weekend-sale_l_5ce43a33e4b087700995f46e
"Judge In Bill Cosby Case Disputes Appeal, Points To Comedian's 'Signature' Crime",The disgraced entertainer is appealing his 2018 sexual assault conviction from jail.,AP,05/15/19,https://www.huffpost.com/entry/judge-in-bill-cosby-case-disputes-appeal-points-to-comedians-signature-crime_n_5cdbf783e4b0437438c48e37
'A Deadly Adoption' Tricked Us Into Watching Another Lifetime Movie,,Lauren Duca,06/23/15,https://www.huffpost.com/entry/a-deadly-adoption-lifetime_n_7644398
'My Husband Feels Nothing for Our Baby',"""I am desperately worried about the effect this will have on our daughter as she grows. I know she's getting old enough to start picking up on his coldness. My husband is a good and loving man. Is there anything we can do to help him form a secure attachment with our daughter?""","Samantha Rodman, PhD",03/14/16,https://www.huffpost.com/entry/my-husband-feels-nothing-_b_9452648
Someone Gave Me The Finger Today... And It Was Awesome,But it's not the one you're thinking of.,Jenny C. Evans,08/10/16,https://www.huffpost.com/entry/someone-gave-me-the-finge_b_11349492
Johnny Paycheck Had It Right...,"Many firms are working to provide greater opportunity and equality for women lawyers.  Yet in the end, each of us has to take charge of her own destiny. So if you're stuck permanently scheduling meetings, keeping the calendar and taking notes, and you have no prospects for advancement, make your career goals known and ask for a change. If that doesn't work, move where you can achieve your potential.",Linda L. Addison,06/05/15,https://www.huffpost.com/entry/johnny-paycheck-had-it-ri_b_7519164
Is A Wine's Year Really That Important?,It depends.,Alison Spiegel,03/03/15,https://www.huffpost.com/entry/wine-year-important_n_6784400
Riding the Rail Runner Express to Santa Fe,,Rich Grant,05/24/16,https://www.huffpost.com/entry/riding-the-rail-runner-ex_b_10110480
Environmental Crimes,"All civilized societies rely on laws for protection from crimes. I have no trouble detecting something bad, abhorrent, and criminal.",Evaggelos Vallianatos,02/10/15,https://www.huffpost.com/entry/environmental-crimes_b_6648004
"Judging By The Response To Obama's Town Hall, The NRA Has Already Won","Not that any of the pro-gun, anti-Obama rhetoric was unexpected. But what provoked the greatest amount of attention on both sides of the political spectrum was the discussion at the end of the event when the president derisively dismissed the idea of gun confiscation as a ""conspiracy theory"" that had no basis in reality or truth.",Mike Weisser,01/11/16,https://www.huffpost.com/entry/nra-obama-town-hall_b_8958416
The Color of Water,"Before we can ""Make America Great Again"" or ""Feel the Bern,"" can we not agree that everyone, regardless of income, ought to be afforded the luxury of not playing Russian roulette when they decide to get a glass of water?",Byron Williams,02/15/16,https://www.huffpost.com/entry/the-color-of-water_b_9238836
NAACP Stages Sit-In To Protest Attorney General Nominee Jeff Sessions,"""The NAACP has chosen not to remain silent on this critical matter.""",Lilly Workneh,01/03/17,https://www.huffpost.com/entry/naacp-stages-sit-in-to-protest-attorney-general-nominee-jeff-sessions_n_586bfdc1e4b0de3a08f9c6fe
Leslie Jones Reveals She ‘Threw Up In My Mouth’ During Bloody ‘SNL’ Sketch,The comedian said the gross-out skit starring James Franco “traumatized” her.,Elyse Wanshel,12/11/17,https://www.huffpost.com/entry/leslie-jones-threw-up-in-mouth-snl_n_5a2e9e75e4b0a290f05265a0
Newborn Tigers Snuggle Up To Their Mama In Adorable Debut,"Welcome to the world, little guys!",Lee Moran,03/18/16,https://www.huffpost.com/entry/tigers-born-columbus-zoo-aquarium_n_56ebb660e4b09bf44a9cf4a2
Surviving Political Divorce,"It's difficult to watch a political marriage such as that between the UK and the EU fall apart. After all, it's been 43 years since it was consummated: entire lives have come and gone since that time and many know no other way of life. However, when the unhappiness tops the happiness and talking, arguing, fighting, and counseling haven't worked, it's time to examine all of the options including unravelling the ties that bind.",Erin E. Bowman,06/24/16,https://www.huffpost.com/entry/surviving-political-divorce_b_10654024
The Biggest Health Fear Women Have In Their 50s,A guide to health at every age.,Erin Schumaker,07/30/15,https://www.huffpost.com/entry/health-fears-of-50-somethings_n_55a53e0de4b0b8145f73a99b
"UPDATE: Federal Elections To Cost Just Under $7 Billion, CRP Forecasts","We reran the numbers, and have a new-and-improved prediction for the total cost of the 2016 federal election: at least $6.9 billion, about $350 million more than we predicted last week.",OpenSecrets Blog,11/02/16,https://www.huffpost.com/entry/update-federal-elections_b_12772698
The Role Of Parents In Improving School Diversity,,Jessica Dickerson,03/31/15,https://www.huffpost.com/entry/parents-school-diversity_n_6977318
"U.S. Embassy in Seoul, South Korea, Unfurls Giant Black Lives Matter Banner","Harry Harris, the U.S. ambassador to South Korea, wrote on social media that Martin Luther King Jr.’s work to end racial injustice remained unfinished in the world.",Jeremy Blum,06/13/20,https://www.huffpost.com/entry/us-embassy-seoul-black-lives-matter_n_5ee50392c5b676399b709016
Indian-Americans Are Called ‘Model Minorities.’ But That Label Doesn’t Protect Against Racism,The Kansas shooting has been a “wake up call” for the community.,Carol Kuruvilla,03/17/17,https://www.huffpost.com/entry/indian-americans-are-called-model-minorities-but-that-label-doesnt-protect-against-racism_n_58caeddce4b0ec9d29da218b
Alex Jones Loses Primary Custody Of His Children,The conspiracy theorist had near exclusive care since a bitter 2015 divorce.,Ron Dicker,04/28/17,https://www.huffpost.com/entry/alex-jones-loses-primary-custody-of-his-children_n_59033a53e4b0bb2d086d0b09
Así luce el dormitorio de un niño feliz,,"Diana, La Astrologa",08/20/15,https://www.huffpost.com/entry/feng-shui-ninos-felices-dormitorio_n_7973724
Here’s Joe Biden’s Opening Bid To The Left For The General Election,"The presumptive Democratic nominee is moving to the left, not the center, and proposing student debt relief as a way to win over Sanders voters.",,04/09/20,https://www.huffpost.com/entry/joe-biden-left-bernie-sanders-medicare-college-debt_n_5e8f8dcfc5b6d641a6bc05d9
Doughnut Or Donut? The Great Spelling Debate Of Our Time,"We're about to take you on a quest to discover the term's origin, and its inevitable path toward ruin. You may want to grab a doughnut for this one.",Kristen Aiken,06/02/16,https://www.huffpost.com/entry/doughnut-vs-donut_n_574ef9fbe4b02912b241574c
U.S. Will Ban Citizens From Traveling To North Korea,The news comes just hours after Pyongyang blew off diplomatic talks with South Korea.,Alana Horowitz Satlin,07/21/17,https://www.huffpost.com/entry/us-north-korea-ban_n_17549442
Why I Quit Online Dating,"The first online date I went on was in 2002, and I'm fairly certain that the guy and I met without seeing pictures of each other. Neither of us had a scanner.",The Cut,05/11/16,https://www.huffpost.com/entry/why-i-quit-online-dating_b_9914814
"Mr. President, Get Your Team on the Same Page About Iraq and ISIL","To say that the capture of Ramadi, the provincial capital of Anbar Province, by ISIL over a week ago was an embarrassment to the Iraqi army would be a massive understatement.",Daniel R. DePetris,05/27/15,https://www.huffpost.com/entry/mr-president-get-your-tea_b_7445508
Can America Really Be 'Great Again' With A Gutted EPA?,"In an age of remarkably divisive politics, even something as basic as clean air, land and water has become politicized. If we used the presidential election results as a proxy, half of the country apparently thinks that making ""America Great Again"" involves crushing the EPA.",Margo T. Oge,12/21/16,https://www.huffpost.com/entry/can-america-really-be-great-again_b_13743108
Instagram Won’t Ban Laura Loomer After She Incites Fans To ‘Rise Up’ Against Ilhan Omar,"In Instagram posts, Loomer falsely claimed the Muslim congresswoman wants ""another 9/11"" and stated that ""Islam is a cancer.""",Christopher Mathias,04/11/19,https://www.huffpost.com/entry/laura-loomer-instagram-ilhan-omar_n_5caf94d3e4b098b9a2d0dcba
Anna Kendrick Skewers James Corden In A 'Pitch Perfect'-Style Riff-Off,,Lily Karlin,05/16/15,https://www.huffpost.com/entry/anna-kendrick-james-corden-acapella_n_7297506
This 93-Year-Old Was Just Elected Mayor,"He wore out two pairs of shoes knocking on doors and handing out 7,500 flyers.",HuffPost Video,11/10/17,https://www.huffpost.com/entry/this-93-year-old-was-just-elected-mayor_n_5a05f50be4b00d950f12224b
Grateful Dead 'Fare Thee Well' Report Card,"It was not the Grateful Dead, simply because nothing could ever be the Grateful Dead without Jerry. But it was a damn good Grateful Dead cover band. And it <i>was</i> a Grateful Dead concert.",Stewart Sallo,07/10/15,https://www.huffpost.com/entry/grateful-dead-fare-thee-well-report-card_b_7771296
ISIS Loses The Syrian Town Key To Its Belief In The Apocalypse,"After fleeing Dabiq, the militant group is scrambling to explain why the world isn't ending.",Nick Robins-Early,10/16/16,https://www.huffpost.com/entry/isis-loses-dabiq-apocalypse_n_12516484
"Happy Birthday, Hermione Granger!","It's your 37th birthday Ms. Granger, or should I say Mrs. Weasley.",Jenna Pratt,09/19/16,https://www.huffpost.com/entry/happy-birthday-hermione-granger_b_57e0640be4b04fa361d9a365
"Deadly Storms Tear Through Oklahoma And Texas, Killing At Least 6",Dozens of people were also injured.,Reuters,04/23/20,https://www.huffpost.com/entry/texas-oklahoma-severe-storms_n_5ea140e3c5b6194c7be860b9
